,Unnamed: 0,year,month,day,XAU_Price
1242,516,2022,4,27,35277.85
1243,515,2022,4,28,34890.27
1244,514,2022,4,29,35026.91
1245,513,2022,5,2,35039.88
1246,512,2022,5,3,34430.05
1247,511,2022,5,4,34524.14
1248,510,2022,5,5,34768.02
1249,509,2022,5,6,34686.82
1250,508,2022,5,9,34878.48
1251,507,2022,5,10,34262.89
1252,506,2022,5,11,33973.58
1253,505,2022,5,12,34058.14
1254,504,2022,5,13,33367.14
1255,503,2022,5,16,33160.34
1256,502,2022,5,17,33343.25
1257,501,2022,5,18,33179.52
1258,500,2022,5,19,33172.38
1259,499,2022,5,20,33672.59
1260,498,2022,5,23,33745.34
1261,497,2022,5,24,34116.17
1262,496,2022,5,25,34593.45
1263,495,2022,5,26,34484.85
1264,494,2022,5,27,34427.55
1265,493,2022,5,30,34441.61
1266,492,2022,5,31,34538.23
1267,491,2022,6,1,34177.61
1268,490,2022,6,2,34401.25
1269,489,2022,6,3,34811.95
1270,488,2022,6,6,34482.23
1271,487,2022,6,7,34347.71
1272,486,2022,6,8,34611.64
1273,485,2022,6,9,34635.66
1274,484,2022,6,10,34574.32
1275,483,2022,6,13,35039.86
1276,482,2022,6,14,34054.78
1277,481,2022,6,15,33888.39
1278,480,2022,6,16,34411.18
1279,479,2022,6,17,34801.91
1280,478,2022,6,20,34567.32
1281,477,2022,6,21,34515.48
1282,476,2022,6,22,34368.86
1283,475,2022,6,23,34440.53
1284,474,2022,6,24,34222.99
1285,473,2022,6,27,34492.8
1286,472,2022,6,28,34221.3
1287,471,2022,6,29,34202.13
1288,470,2022,6,30,34174.95
1289,469,2022,7,1,33970.98
1290,468,2022,7,4,34088.73
1291,467,2022,7,5,34121.8
1292,466,2022,7,6,33285.12
1293,465,2022,7,7,32843.98
1294,464,2022,7,8,32862.09
1295,463,2022,7,11,32870.34
1296,462,2022,7,12,32738.4
1297,461,2022,7,13,32579.82
1298,460,2022,7,14,32757.67
1299,459,2022,7,15,32283.59
1300,458,2022,7,18,32211.87
1301,457,2022,7,19,32335.28
1302,456,2022,7,20,32368.29
1303,455,2022,7,21,32152.38
1304,454,2022,7,22,32516.45
1305,453,2022,7,25,32765.63
1306,452,2022,7,26,32608.27
1307,451,2022,7,27,32563.71
1308,450,2022,7,28,32850.02
1309,449,2022,7,29,33221.36
1310,448,2022,8,1,33465.26
1311,447,2022,8,2,33628.62
1312,446,2022,8,3,33521.36
1313,445,2022,8,4,33685.68
1314,444,2022,8,5,34303.02
1315,443,2022,8,8,33893.03
1316,442,2022,8,9,34302.83
1317,441,2022,8,10,34379.09
1318,440,2022,8,11,34294.27
1319,439,2022,8,12,34270.76
1320,438,2022,8,15,34473.14
1321,437,2022,8,16,34079.25
1322,436,2022,8,17,34003.48
1323,435,2022,8,18,33740.2
1324,434,2022,8,19,33673.75
1325,433,2022,8,22,33490.86
1326,432,2022,8,23,33270.0
1327,431,2022,8,24,33509.45
1328,430,2022,8,25,33627.56
1329,429,2022,8,26,33757.91
1330,428,2022,8,29,33343.64
1331,427,2022,8,30,33369.63
1332,426,2022,8,31,33161.71
1333,425,2022,9,1,32909.73
1334,424,2022,9,2,32647.44
1335,423,2022,9,5,32906.66
1336,422,2022,9,6,32906.1
1337,421,2022,9,7,32768.54
1338,420,2022,9,8,33110.36
1339,419,2022,9,9,32990.61
1340,418,2022,9,12,33173.34
1341,417,2022,9,13,33386.18
1342,416,2022,9,14,32933.16
1343,415,2022,9,15,32883.76
1344,414,2022,9,16,32342.68
1345,413,2022,9,19,32583.22
1346,412,2022,9,20,32542.38
1347,411,2022,9,21,32361.16
1348,410,2022,9,22,32606.09
1349,409,2022,9,23,32571.36
1350,408,2022,9,26,32068.77
1351,407,2022,9,27,31655.01
1352,406,2022,9,28,31752.63
1353,405,2022,9,29,32417.79
1354,404,2022,9,30,32450.79
1355,403,2022,10,3,32461.74
1356,402,2022,10,4,33347.64
1357,401,2022,10,5,33935.5
1358,400,2022,10,6,33744.53
1359,399,2022,10,7,33598.0
1360,398,2022,10,10,33392.93
1361,397,2022,10,11,32810.77
1362,396,2022,10,12,32796.94
1363,395,2022,10,13,32936.57
1364,394,2022,10,14,32760.77
1365,393,2022,10,17,32283.68
1366,392,2022,10,18,32479.0
1367,391,2022,10,19,32483.43
1368,390,2022,10,20,32051.16
1369,389,2022,10,21,31935.68
1370,388,2022,10,24,32666.46
1371,387,2022,10,25,32423.01
1372,386,2022,10,26,32565.59
1373,385,2022,10,27,32786.2
1374,384,2022,10,28,38502.3
1375,383,2022,10,31,39202.18
1376,382,2022,11,1,39486.12
1377,381,2022,11,2,39878.59
1378,380,2022,11,3,39378.45
1379,379,2022,11,4,39516.98
1380,378,2022,11,7,40771.42
1381,377,2022,11,8,40750.73
1382,376,2022,11,9,41693.39
1383,375,2022,11,10,41640.02
1384,374,2022,11,11,42819.02
1385,373,2022,11,14,43213.68
1386,372,2022,11,15,43309.96
1387,371,2022,11,16,43504.36
1388,370,2022,11,17,43431.77
1389,369,2022,11,18,43156.7
1390,368,2022,11,21,42842.7
1391,367,2022,11,22,42624.46
1392,366,2022,11,23,42670.63
1393,365,2022,11,24,42962.56
1394,364,2022,11,25,43165.5
1395,363,2022,11,28,43050.18
1396,362,2022,11,29,42789.92
1397,361,2022,11,30,42955.78
1398,360,2022,12,1,43433.62
1399,359,2022,12,2,44294.02
1400,358,2022,12,5,44246.59
1401,357,2022,12,6,43412.7
1402,356,2022,12,7,43527.29
1403,355,2022,12,8,44018.11
1404,354,2022,12,9,44010.57
1405,353,2022,12,12,44184.43
1406,352,2022,12,13,43916.86
1407,351,2022,12,14,44646.09
1408,350,2022,12,15,44663.71
1409,349,2022,12,16,43919.07
1410,348,2022,12,19,44325.96
1411,347,2022,12,20,44221.13
1412,346,2022,12,21,44891.16
1413,345,2022,12,22,44875.05
1414,344,2022,12,23,44334.16
1415,343,2022,12,26,44514.28
1416,342,2022,12,27,44467.14
1417,341,2022,12,28,44797.62
1418,340,2022,12,29,44726.98
1419,339,2022,12,30,44927.99
1420,329,2023,1,13,55985.31
1421,328,2023,1,16,56937.02
1422,327,2023,1,17,56887.7
1423,326,2023,1,18,56457.77
1424,325,2023,1,19,56472.3
1425,324,2023,1,20,57656.61
1426,323,2023,1,23,57574.17
1427,322,2023,1,24,57623.13
1428,321,2023,1,25,57794.7
1429,320,2023,1,26,58206.41
1430,319,2023,1,27,57667.18
1431,318,2023,1,30,57736.05
1432,317,2023,1,31,57858.13
1433,316,2023,2,1,58199.99
1434,315,2023,2,2,58892.02
1435,314,2023,2,3,57912.48
1436,313,2023,2,6,56477.21
1437,312,2023,2,7,56429.73
1438,311,2023,2,8,56762.68
1439,310,2023,2,9,56958.93
1440,309,2023,2,10,56780.21
1441,308,2023,2,13,56959.68
1442,307,2023,2,14,56576.1
1443,306,2023,2,15,56733.02
1444,305,2023,2,16,56078.05
1445,304,2023,2,17,56136.82
1446,303,2023,2,20,56424.45
1447,302,2023,2,21,56292.03
1448,301,2023,2,22,56156.79
1449,300,2023,2,23,55965.91
1450,299,2023,2,24,55846.05
1451,298,2023,2,27,55501.73
1452,297,2023,2,28,55622.61
1453,296,2023,3,1,55992.48
1454,295,2023,3,2,56273.64
1455,294,2023,3,3,56475.32
1456,293,2023,3,6,57042.89
1457,292,2023,3,7,56932.74
1458,291,2023,3,8,55729.12
1459,290,2023,3,9,56013.45
1460,289,2023,3,10,56623.29
1461,288,2023,3,13,57845.77
1462,287,2023,3,14,59125.66
1463,286,2023,3,15,58790.34
1464,285,2023,3,16,59277.93
1465,284,2023,3,17,59140.02
1466,283,2023,3,20,61515.96
1467,282,2023,3,21,61145.14
1468,281,2023,3,22,59948.16
1469,280,2023,3,23,60896.04
1470,279,2023,3,24,61704.45
1471,278,2023,3,27,61109.71
1472,277,2023,3,28,60521.27
1473,276,2023,3,29,60954.25
1474,275,2023,3,30,60475.64
1475,274,2023,3,31,61197.3
1476,273,2023,4,3,60899.14
1477,272,2023,4,4,61350.18
1478,271,2023,4,5,62433.67
1479,270,2023,4,6,62483.98
1480,269,2023,4,7,62045.33
1481,268,2023,4,10,62056.37
1482,267,2023,4,11,61508.57
1483,266,2023,4,12,61686.54
1484,265,2023,4,13,62280.2
1485,264,2023,4,14,63034.1
1486,263,2023,4,17,61857.2
1487,262,2023,4,18,61629.91
1488,261,2023,4,19,61997.95
1489,260,2023,4,20,61615.98
1490,259,2023,4,21,61918.8
1491,258,2023,4,24,61223.48
1492,257,2023,4,25,61482.04
1493,256,2023,4,26,61694.16
1494,255,2023,4,27,61535.07
1495,254,2023,4,28,61390.73
1496,253,2023,5,1,61532.62
1497,252,2023,5,2,61280.55
1498,251,2023,5,3,62317.14
1499,250,2023,5,4,63084.2
1500,249,2023,5,5,63469.53
1501,248,2023,5,8,62292.89
1502,247,2023,5,9,62508.09
1503,246,2023,5,10,62866.95
1504,245,2023,5,11,62725.63
1505,244,2023,5,12,62307.73
1506,243,2023,5,15,62162.16
1507,242,2023,5,16,62307.25
1508,241,2023,5,17,61462.94
1509,240,2023,5,18,61239.09
1510,239,2023,5,19,60469.3
1511,238,2023,5,22,61113.89
1512,237,2023,5,23,60933.7
1513,236,2023,5,24,60822.02
1514,235,2023,5,25,60475.95
1515,234,2023,5,26,59951.34
1516,233,2023,5,29,60072.58
1517,232,2023,5,30,60075.66
1518,231,2023,5,31,60553.86
1519,230,2023,6,1,60632.82
1520,229,2023,6,2,61109.99
1521,228,2023,6,5,60180.71
1522,227,2023,6,6,60440.73
1523,226,2023,6,7,60672.57
1524,225,2023,6,8,60042.36
1525,224,2023,6,9,60912.59
1526,223,2023,6,12,60571.74
1527,222,2023,6,13,60498.7
1528,221,2023,6,14,60061.25
1529,220,2023,6,15,60028.52
1530,219,2023,6,16,60501.02
1531,218,2023,6,19,60502.09
1532,217,2023,6,20,60282.69
1533,216,2023,6,21,59848.04
1534,215,2023,6,22,59716.13
1535,214,2023,6,23,59182.02
1536,213,2023,6,26,59460.74
1537,212,2023,6,27,59431.54
1538,211,2023,6,28,59132.6
1539,210,2023,6,29,58935.95
1540,209,2023,6,30,58975.5
1541,208,2023,7,3,59309.34
1542,207,2023,7,4,59380.13
1543,206,2023,7,5,59510.32
1544,205,2023,7,6,59178.0
1545,204,2023,7,7,59051.48
1546,203,2023,7,10,59488.55
1547,202,2023,7,11,59517.55
1548,201,2023,7,12,59748.45
1549,200,2023,7,13,60542.38
1550,199,2023,7,14,60576.68
1551,198,2023,7,17,60406.29
1552,197,2023,7,18,60408.13
1553,196,2023,7,19,61141.08
1554,195,2023,7,20,60880.77
1555,194,2023,7,21,60666.55
1556,193,2023,7,24,60628.77
1557,192,2023,7,25,60400.34
1558,191,2023,7,26,60725.36
1559,190,2023,7,27,60944.25
1560,189,2023,7,28,60131.57
1561,188,2023,7,31,60548.44
1562,187,2023,8,1,60720.75
1563,186,2023,8,2,60084.34
1564,185,2023,8,3,59769.58
1565,184,2023,8,4,59859.21
1566,183,2023,8,7,59840.56
1567,182,2023,8,8,59840.84
1568,181,2023,8,9,59444.64
1569,180,2023,8,10,59155.81
1570,179,2023,8,11,59089.16
1571,178,2023,8,14,59227.99
1572,177,2023,8,15,58932.0
1573,176,2023,8,16,58771.44
1574,175,2023,8,17,58456.27
1575,174,2023,8,18,58358.02
1576,173,2023,8,21,58429.71
1577,172,2023,8,22,58560.73
1578,171,2023,8,23,58629.2
1579,170,2023,8,24,59174.64
1580,169,2023,8,25,59229.57
1581,168,2023,8,28,59015.78
1582,167,2023,8,29,59334.93
1583,166,2023,8,30,59965.73
1584,165,2023,8,31,60019.32
1585,164,2023,9,1,59936.18
1586,163,2023,9,4,60058.23
1587,162,2023,9,5,59902.61
1588,161,2023,9,6,59565.45
1589,160,2023,9,7,59224.61
1590,159,2023,9,8,59357.27
1591,158,2023,9,11,59388.41
1592,157,2023,9,12,59399.07
1593,156,2023,9,13,59130.86
1594,155,2023,9,14,58967.57
1595,154,2023,9,15,59147.07
1596,153,2023,9,18,59544.21
1597,152,2023,9,19,59760.48
1598,151,2023,9,20,59670.02
1599,150,2023,9,21,59647.06
1600,149,2023,9,22,59329.14
1601,148,2023,9,25,59557.3
1602,147,2023,9,26,59249.08
1603,146,2023,9,27,58778.86
1604,145,2023,9,28,57938.75
1605,144,2023,9,29,57623.46
1606,143,2023,10,2,57107.23
1607,142,2023,10,3,56527.25
1608,141,2023,10,4,56377.37
1609,140,2023,10,5,56098.99
1610,139,2023,10,6,56065.56
1611,138,2023,10,9,56631.69
1612,137,2023,10,10,57516.55
1613,136,2023,10,11,57484.86
1614,135,2023,10,12,57949.37
1615,134,2023,10,13,57699.23
1616,133,2023,10,16,59744.1
1617,132,2023,10,17,59365.43
1618,131,2023,10,18,59420.59
1619,130,2023,10,19,60238.07
1620,129,2023,10,20,61011.44
1621,128,2023,10,23,61225.9
1622,127,2023,10,24,60922.0
1623,126,2023,10,25,60952.68
1624,125,2023,10,26,61176.38
1625,124,2023,10,27,61329.14
1626,123,2023,10,30,61948.2
1627,122,2023,10,31,61676.98
1628,121,2023,11,1,61354.2
1629,120,2023,11,2,61274.21
1630,119,2023,11,3,61383.95
1631,118,2023,11,6,61561.95
1632,117,2023,11,7,61114.38
1633,116,2023,11,8,60653.26
1634,115,2023,11,9,60260.12
1635,114,2023,11,10,60539.55
1636,113,2023,11,13,59854.87
1637,112,2023,11,14,60148.83
1638,111,2023,11,15,60718.41
1639,110,2023,11,16,60597.23
1640,109,2023,11,17,61288.51
1641,108,2023,11,20,61194.08
1642,107,2023,11,21,61185.49
1643,106,2023,11,22,61752.82
1644,105,2023,11,23,61475.92
1645,104,2023,11,24,61616.62
1646,103,2023,11,27,61885.77
1647,102,2023,11,28,62243.27
1648,101,2023,11,29,63114.95
1649,100,2023,11,30,63269.59
1650,99,2023,12,1,62928.75
1651,98,2023,12,4,64001.65
1652,97,2023,12,5,62762.02
1653,96,2023,12,6,62193.73
1654,95,2023,12,7,62688.2
1655,94,2023,12,8,62700.7
1656,93,2023,12,11,61911.27
1657,92,2023,12,12,61290.14
1658,91,2023,12,13,61217.13
1659,90,2023,12,14,62656.41
1660,89,2023,12,15,62930.7
1661,88,2023,12,18,62491.66
1662,87,2023,12,19,62622.77
1663,86,2023,12,20,63096.52
1664,85,2023,12,21,62803.85
1665,84,2023,12,22,63219.41
1666,83,2023,12,25,63446.82
1667,82,2023,12,26,63624.59
1668,81,2023,12,27,63901.41
1669,80,2023,12,28,64018.79
1670,79,2023,12,29,63878.0
1671,75,2024,1,4,63130.61
1672,74,2024,1,5,62929.23
1673,73,2024,1,8,62957.88
1674,72,2024,1,9,62681.64
1675,71,2024,1,10,62732.92
1676,70,2024,1,11,62549.66
1677,69,2024,1,12,62719.3
1678,68,2024,1,15,63286.18
1679,67,2024,1,16,63578.92
1680,66,2024,1,17,62677.73
1681,65,2024,1,18,62022.86
1682,64,2024,1,19,62514.75
1683,63,2024,1,22,62723.81
1684,62,2024,1,23,62470.59
1685,61,2024,1,24,62684.91
1686,60,2024,1,25,62238.0
1687,59,2024,1,26,62445.1
1688,58,2024,1,29,62470.0
1689,57,2024,1,30,62810.06
1690,56,2024,1,31,63023.23
1691,55,2024,2,1,63045.6
1692,54,2024,2,2,63523.05
1693,53,2024,2,5,63033.13
1694,52,2024,2,6,62572.71
1695,51,2024,2,7,62915.51
1696,50,2024,2,8,62885.43
1697,49,2024,2,9,62861.79
1698,48,2024,2,12,62557.84
1699,47,2024,2,13,62421.11
1700,46,2024,2,14,61646.94
1701,45,2024,2,15,61543.75
1702,44,2024,2,16,61951.01
1703,43,2024,2,19,62206.5
1704,42,2024,2,20,62356.11
1705,41,2024,2,21,62630.46
1706,40,2024,2,22,62605.73
1707,39,2024,2,23,62556.09
1708,38,2024,2,26,62967.52
1709,37,2024,2,27,62835.13
1710,36,2024,2,28,62737.46
1711,35,2024,2,29,62946.04
1712,34,2024,3,1,63164.02
1713,33,2024,3,4,64426.22
1714,32,2024,3,5,65334.86
1715,31,2024,3,6,65765.92
1716,30,2024,3,7,106451.01
1717,29,2024,3,8,106599.23
1718,28,2024,3,11,107041.1
1719,27,2024,3,12,107065.05
1720,26,2024,3,13,105328.96
1721,25,2024,3,14,105350.18
1722,24,2024,3,15,103373.54
1723,23,2024,3,18,101849.26
1724,22,2024,3,19,101765.58
1725,21,2024,3,20,101512.34
1726,20,2024,3,21,102533.85
1727,19,2024,3,22,101756.42
1728,18,2024,3,25,100904.45
1729,17,2024,3,26,102952.66
1730,16,2024,3,27,104194.83
1731,15,2024,3,28,103702.27
1732,14,2024,4,1,105837.42
1733,13,2024,4,2,106163.67
1734,12,2024,4,3,107532.05
1735,11,2024,4,4,108883.95
1736,10,2024,4,5,108456.38
1737,9,2024,4,8,110410.91
1738,8,2024,4,9,111219.28
1739,7,2024,4,10,111882.44
1740,6,2024,4,11,110951.17
1741,5,2024,4,12,112780.77
1742,4,2024,4,15,111520.89
1743,3,2024,4,16,114982.59
1744,2,2024,4,17,115568.08
1745,1,2024,4,18,114847.77
1746,0,2024,4,19,115015.51
