Release Date,Time,Actual,Forecast,Previous
01/29/2020,"24,829.84","24,767.39","24,943.57","24,698.81"
01/28/2020,"24,682.77","24,977.37","25,032.88","24,737.21"
01/27/2020,"24,895.64","24,966.38","25,075.80","24,825.63"
01/24/2020,"24,733.25","24,646.23","24,900.98","24,544.74"
01/23/2020,"24,563.44","24,629.37","24,741.54","24,442.91"
01/22/2020,"24,546.61","24,612.63","24,703.22","24,457.02"
01/21/2020,"24,558.45","24,639.53","24,852.63","24,396.44"
01/20/2020,"24,632.37","24,663.63","24,762.11","24,535.49"
01/17/2020,"24,556.85","24,576.24","24,717.72","24,526.39"
01/16/2020,"24,494.66","24,682.54","24,720.69","24,468.69"
01/15/2020,"24,616.71","24,556.21","24,742.91","24,456.34"
01/14/2020,"24,474.92","24,658.38","24,674.79","24,399.72"
01/13/2020,"24,576.92","24,918.54","24,918.70","24,557.17"
01/10/2020,"24,914.54","24,830.40","25,004.47","24,720.62"
01/09/2020,"24,759.82","24,950.87","25,033.60","24,644.61"
01/08/2020,"24,863.12","25,308.48","25,899.24","24,882.35"
01/07/2020,"25,267.52","25,170.24","25,358.84","25,001.24"
01/06/2020,"25,129.89","24,909.53","25,411.54","24,909.53"
01/03/2020,"24,806.93","24,527.57","24,921.38","24,509.13"
01/02/2020,"24,448.59","24,336.46","24,580.91","24,310.46"
01/01/2020,"24,255.07","24,352.61","24,352.61","24,337.43"
12/31/2019,"24,272.16","24,318.08","24,542.81","24,309.52"
12/30/2019,"24,240.56","24,294.56","24,368.76","24,198.16"
12/27/2019,"24,166.67","24,237.37","24,306.29","24,171.29"
12/26/2019,"24,174.56","24,088.11","24,271.02","24,059.87"
12/25/2019,"24,022.56","24,080.12","24,161.54","24,021.58"
12/24/2019,"23,995.95","23,857.46","24,091.93","23,830.12"
12/23/2019,"23,823.65","23,747.29","23,879.22","23,699.15"
12/20/2019,"23,669.36","23,732.65","23,770.49","23,681.35"
12/19/2019,"23,683.34","23,689.96","23,782.00","23,549.74"
12/18/2019,"23,648.98","23,664.79","23,801.43","23,561.83"
12/17/2019,"23,586.32","23,675.81","23,794.11","23,582.45"
12/16/2019,"23,594.84","23,720.28","23,864.51","23,595.88"
12/13/2019,"23,712.23","23,692.05","23,828.90","23,575.15"
12/12/2019,"23,616.47","23,823.33","24,047.54","23,612.19"
12/11/2019,"23,772.24","23,661.96","23,890.12","23,576.96"
12/10/2019,"23,633.08","23,562.62","23,799.44","23,532.00"
12/09/2019,"23,484.70","23,576.32","23,709.32","23,510.18"
12/06/2019,"23,498.05","23,822.04","23,846.03","23,542.04"
12/05/2019,"23,761.99","23,767.82","24,054.75","23,736.95"
12/04/2019,"23,690.07","23,816.18","23,978.07","23,720.72"
12/03/2019,"23,740.65","23,544.65","23,916.01","23,501.09"
12/02/2019,"23,468.31","23,696.21","23,696.21","23,407.88"
11/29/2019,"23,561.51","23,469.12","23,644.93","23,421.29"
11/28/2019,"23,431.53","23,440.92","23,575.29","23,417.06"
11/27/2019,"23,364.17","23,557.46","23,611.78","23,395.59"
11/26/2019,"23,478.11","23,486.53","23,608.40","23,363.31"
11/25/2019,"23,454.80","23,557.51","23,598.15","23,421.51"
11/22/2019,"23,480.36","23,593.11","23,734.88","23,540.50"
11/21/2019,"23,515.77","23,692.77","23,803.78","23,547.80"
11/20/2019,"23,617.61","23,708.87","23,913.63","23,600.69"
11/19/2019,"23,631.46","23,732.48","23,872.98","23,547.76"
11/18/2019,"23,660.11","23,607.31","23,791.52","23,442.16"
11/15/2019,"23,591.28","23,729.95","23,735.15","23,586.63"
11/14/2019,"23,654.48","23,619.97","23,785.58","23,564.28"
11/13/2019,"23,538.06","23,493.92","23,709.63","23,474.81"
11/12/2019,"23,416.74","23,511.42","23,595.78","23,317.63"
11/11/2019,"23,434.44","23,547.71","23,736.02","23,389.72"
11/08/2019,"23,480.35","23,702.57","23,779.56","23,504.30"
11/07/2019,"23,625.19","24,058.29","24,127.82","23,584.44"
11/06/2019,"23,981.26","23,932.16","24,126.63","23,876.87"
11/05/2019,"23,854.84","24,329.07","24,359.21","23,866.73"
11/04/2019,"24,268.10","24,402.47","24,533.04","24,242.37"
11/01/2019,"24,362.27","24,419.27","24,465.12","24,263.47"
10/31/2019,"24,340.31","24,139.71","24,477.96","24,108.73"
10/30/2019,"24,078.74","23,997.09","24,284.01","23,906.74"
10/29/2019,"23,921.09","24,089.21","24,164.30","23,918.87"
10/28/2019,"24,010.79","24,265.11","24,449.33","23,990.91"
10/25/2019,"24,249.32","24,258.89","24,497.86","24,201.91"
10/24/2019,"24,179.70","24,157.04","24,452.93","23,975.92"
10/23/2019,"24,077.65","24,101.57","24,238.58","24,028.83"
10/22/2019,"24,023.13","24,046.49","24,160.02","23,932.81"
10/21/2019,"23,965.79","24,169.26","24,264.76","24,006.94"
10/18/2019,"24,170.38","24,216.80","24,279.36","24,126.01"
10/17/2019,"24,135.71","24,181.10","24,330.35","24,046.67"
10/16/2019,"24,104.64","24,053.40","24,220.70","23,924.01"
10/15/2019,"23,975.20","24,279.44","24,330.24","23,958.06"
10/14/2019,"24,203.07","24,142.52","24,345.78","24,044.01"
10/11/2019,"24,162.41","24,320.05","24,476.13","24,001.30"
10/10/2019,"24,241.29","24,538.05","24,732.44","24,219.54"
10/09/2019,"24,460.68","24,524.62","24,665.63","24,415.37"
10/08/2019,"24,447.05","24,357.61","24,658.66","24,250.26"
10/07/2019,"24,278.62","24,542.56","24,622.18","24,300.86"
10/04/2019,"24,460.73","24,548.20","24,647.15","24,418.46"
10/03/2019,"24,468.86","24,500.03","24,799.80","24,345.62"
10/02/2019,"24,460.61","24,082.53","24,584.56","23,978.43"
10/01/2019,"24,004.41","23,969.55","24,244.59","23,686.25"
09/30/2019,"23,892.99","24,349.94","24,405.61","23,830.05"
09/27/2019,"24,336.23","24,543.30","24,590.60","24,253.64"
09/26/2019,"24,466.42","24,478.85","24,744.38","24,466.64"
09/25/2019,"24,416.19","24,983.66","25,085.29","24,437.60"
09/24/2019,"24,902.35","24,819.60","25,049.73","24,713.28"
09/23/2019,"24,750.97","24,730.97","24,905.71","24,594.07"
09/20/2019,"24,658.62","24,448.70","24,746.21","24,430.77"
09/19/2019,"24,370.49","24,426.91","24,598.53","24,303.92"
09/18/2019,"24,351.14","24,517.06","24,708.95","24,269.26"
09/17/2019,"24,437.91","24,483.05","24,733.24","24,370.40"
09/16/2019,"24,448.99","24,572.19","24,807.91","24,409.55"
09/13/2019,"24,365.93","24,616.05","24,781.98","24,395.67"
09/12/2019,"24,536.91","24,595.73","25,046.14","24,461.01"
09/11/2019,"24,520.16","24,452.91","24,666.61","24,362.54"
09/10/2019,"24,378.70","24,673.56","24,709.76","24,424.89"
09/09/2019,"24,592.03","24,821.96","25,054.94","24,622.61"
09/06/2019,"24,785.22","25,035.38","25,179.80","24,767.65"
09/05/2019,"24,957.17","25,656.72","25,674.44","24,858.30"
09/04/2019,"25,597.51","25,606.93","25,735.63","25,293.77"
09/03/2019,"25,527.15","25,330.19","25,673.29","25,196.28"
09/02/2019,"25,265.91","25,214.66","25,442.04","25,153.21"
08/30/2019,"25,082.75","25,283.45","25,378.62","25,083.09"
08/29/2019,"25,203.75","25,487.51","25,660.70","25,147.74"
08/28/2019,"25,400.47","25,521.21","25,646.20","25,349.07"
08/27/2019,"25,471.09","25,292.11","25,567.98","25,251.54"
08/26/2019,"25,214.07","25,525.46","25,787.97","25,193.87"
08/23/2019,"25,218.61","24,826.84","25,354.00","24,739.86"
08/22/2019,"24,727.14","24,945.28","25,013.70","24,738.71"
08/21/2019,"24,854.79","25,012.07","25,054.58","24,800.03"
08/20/2019,"24,930.92","24,824.07","25,080.90","24,777.96"
08/19/2019,"24,740.60","25,115.32","25,146.06","24,753.13"
08/16/2019,"25,014.77","25,254.26","25,330.11","24,939.65"
08/15/2019,"25,171.88","25,171.04","25,351.21","25,004.27"
08/14/2019,"25,138.39","24,902.19","25,303.39","24,759.65"
08/13/2019,"24,847.62","25,066.73","25,455.82","24,570.51"
08/12/2019,"25,013.31","24,840.33","25,177.11","24,678.79"
08/09/2019,"24,702.15","24,864.07","24,986.58","24,737.20"
08/08/2019,"24,788.43","24,867.38","25,008.61","24,651.29"
08/07/2019,"24,811.70","24,408.38","25,021.72","24,373.56"
08/06/2019,"24,354.53","24,244.71","24,429.46","24,106.36"
08/05/2019,"24,169.03","23,857.18","24,371.78","23,797.20"
08/02/2019,"23,808.16","23,964.00","24,011.63","23,712.79"
08/01/2019,"23,886.68","23,398.58","23,974.37","23,147.66"
07/31/2019,"23,324.57","23,696.01","23,788.56","23,359.04"
07/30/2019,"23,639.33","23,671.87","23,744.97","23,538.93"
07/29/2019,"23,596.75","23,563.64","23,698.26","23,429.54"
07/26/2019,"23,458.02","23,469.88","23,637.95","23,453.64"
07/25/2019,"23,394.18","23,680.54","23,873.38","23,388.74"
07/24/2019,"23,604.79","23,560.70","23,797.21","23,537.95"
07/23/2019,"23,486.57","23,684.02","23,754.15","23,505.53"
07/22/2019,"23,603.30","23,674.16","23,803.54","23,625.08"
07/19/2019,"23,612.66","24,033.29","24,148.29","23,607.07"
07/18/2019,"23,960.22","23,691.93","24,071.68","23,485.41"
07/17/2019,"23,635.45","23,381.39","23,702.31","23,233.43"
07/16/2019,"23,330.62","23,488.46","23,578.35","23,291.23"
07/15/2019,"23,427.99","23,537.56","23,632.84","23,365.09"
07/12/2019,"23,453.18","23,287.02","23,552.04","23,284.30"
07/11/2019,"23,215.54","23,581.41","23,721.19","23,252.24"
07/10/2019,"23,512.83","23,214.14","23,587.12","23,048.88"
07/09/2019,"23,154.92","23,178.63","23,259.79","22,991.97"
07/08/2019,"23,103.02","23,212.84","23,391.74","23,092.14"
07/05/2019,"23,195.25","23,544.69","23,685.18","23,065.39"
07/04/2019,"23,463.85","23,579.59","23,633.94","23,384.90"
07/03/2019,"23,506.20","23,600.61","23,899.94","23,446.08"
07/02/2019,"23,528.10","23,127.41","23,625.49","23,031.90"
07/01/2019,"23,058.36","23,260.28","23,343.18","23,053.60"
06/28/2019,"23,464.01","23,537.37","23,784.90","23,483.86"
06/27/2019,"23,481.60","23,539.42","23,579.41","23,356.85"
06/26/2019,"23,449.03","23,772.71","23,781.28","23,392.27"
06/25/2019,"23,697.61","23,709.85","24,031.15","23,585.44"
06/24/2019,"23,629.01","23,349.30","23,734.06","23,329.63"
06/21/2019,"23,282.52","23,174.07","23,550.94","23,073.01"
06/20/2019,"23,102.81","22,774.71","23,254.16","22,727.19"
06/19/2019,"22,699.48","22,581.66","22,808.27","22,403.59"
06/18/2019,"22,511.06","22,453.63","22,738.19","22,420.56"
06/17/2019,"22,423.40","22,516.51","22,551.05","22,283.90"
06/14/2019,"22,413.62","22,499.48","22,766.79","22,422.91"
06/13/2019,"22,424.82","22,311.16","22,515.49","22,279.11"
06/12/2019,"22,277.10","22,239.06","22,519.39","22,212.31"
06/11/2019,"22,168.49","22,231.58","22,286.63","22,061.55"
06/10/2019,"22,158.90","22,403.81","22,434.38","22,129.91"
06/07/2019,"22,395.74","22,410.46","22,586.49","22,318.78"
06/06/2019,"22,331.87","22,321.62","22,486.76","22,271.45"
06/05/2019,"22,252.57","22,213.79","22,529.43","22,199.13"
06/04/2019,"22,184.27","22,210.86","22,280.97","22,121.47"
06/03/2019,"22,173.97","21,911.95","22,263.07","21,898.43"
05/31/2019,"21,826.29","21,625.20","21,881.04","21,612.61"
05/30/2019,"21,554.26","21,529.45","21,633.48","21,363.07"
05/29/2019,"21,461.28","21,547.88","21,663.87","21,503.99"
05/28/2019,"21,475.42","21,629.94","21,667.81","21,440.47"
05/27/2019,"21,568.01","21,693.07","21,734.18","21,570.11"
05/24/2019,"21,631.15","21,646.15","21,681.43","21,597.23"
05/23/2019,"21,613.47","21,576.66","21,784.74","21,477.43"
05/22/2019,"21,508.65","21,697.37","21,854.81","21,537.45"
05/21/2019,"21,629.79","21,749.02","21,802.16","21,597.76"
05/20/2019,"21,680.79","21,783.21","21,815.64","21,652.62"
05/17/2019,"21,698.95","21,934.84","21,981.59","21,724.49"
05/16/2019,"21,881.66","22,147.05","22,252.24","21,893.28"
05/15/2019,"22,075.82","22,140.31","22,302.10","22,024.14"
05/14/2019,"22,071.11","22,204.27","22,296.47","22,060.10"
05/13/2019,"22,135.25","22,009.18","22,229.60","21,843.13"
05/10/2019,"21,999.18","21,987.52","22,081.25","21,969.90"
05/09/2019,"21,966.67","21,971.18","22,141.41","21,898.54"
05/08/2019,"21,948.58","22,030.90","22,210.42","21,947.64"
05/07/2019,"21,962.34","21,955.28","22,122.48","21,893.38"
05/06/2019,"21,890.39","21,972.52","22,108.30","21,890.54"
05/03/2019,"21,908.33","21,825.06","22,032.77","21,793.39"
05/02/2019,"21,760.07","21,920.27","21,946.37","21,714.94"
05/01/2019,"21,851.88","22,039.35","22,104.29","21,860.18"
04/30/2019,"21,970.95","21,983.66","22,262.06","21,947.41"
04/29/2019,"21,925.09","22,096.51","22,104.19","21,949.11"
04/26/2019,"22,013.84","21,940.51","22,132.26","21,909.80"
04/25/2019,"21,873.13","21,913.11","22,038.65","21,876.10"
04/24/2019,"21,845.03","21,837.37","21,977.45","21,755.01"
04/23/2019,"21,801.47","21,890.47","22,009.33","21,708.59"
04/22/2019,"21,822.61","21,864.54","22,077.11","21,832.35"
04/19/2019,"21,866.42","21,936.81","21,936.81","21,936.81"
04/18/2019,"21,872.80","21,983.65","22,110.62","21,843.91"
04/17/2019,"21,915.21","22,097.45","22,248.63","21,943.11"
04/16/2019,"22,037.57","22,338.37","22,383.13","21,999.10"
04/15/2019,"22,301.88","22,362.65","22,414.52","22,202.23"
04/12/2019,"22,281.67","22,375.00","22,435.45","22,331.56"
04/11/2019,"22,319.06","22,655.44","22,737.91","22,324.09"
04/10/2019,"22,585.62","22,599.80","22,741.81","22,518.21"
04/09/2019,"22,530.10","22,472.46","22,662.65","22,434.39"
04/08/2019,"22,401.78","22,390.14","22,621.36","22,383.11"
04/05/2019,"22,289.56","22,369.98","22,405.22","22,233.77"
04/04/2019,"22,300.96","22,357.29","22,512.49","22,166.49"
04/03/2019,"22,291.86","22,386.71","22,516.45","22,287.50"
04/02/2019,"22,334.05","22,323.06","22,414.43","22,245.55"
04/01/2019,"22,298.29","22,381.37","22,507.50","22,271.21"
03/29/2019,"22,324.03","22,364.37","22,529.21","22,299.79"
03/28/2019,"22,295.35","22,684.70","22,830.21","22,305.39"
03/27/2019,"22,617.53","22,765.34","22,920.96","22,655.08"
03/26/2019,"22,704.15","22,869.67","22,927.96","22,689.38"
03/25/2019,"22,801.05","22,721.06","22,940.13","22,679.01"
03/22/2019,"22,612.10","22,593.45","22,693.80","22,548.97"
03/21/2019,"22,544.60","22,672.41","22,984.92","22,490.27"
03/20/2019,"22,635.36","22,591.30","22,751.73","22,432.99"
03/19/2019,"22,520.79","22,567.75","22,825.45","22,523.16"
03/18/2019,"22,523.44","22,597.32","22,797.69","22,493.20"
03/15/2019,"22,574.61","22,554.98","22,738.16","22,512.45"
03/14/2019,"22,486.64","22,806.19","22,858.98","22,448.01"
03/13/2019,"22,735.55","22,652.79","22,875.88","22,637.21"
03/12/2019,"22,602.02","22,546.41","22,749.40","22,503.58"
03/11/2019,"22,476.51","22,652.05","22,771.53","22,459.60"
03/08/2019,"22,559.41","22,397.16","22,660.81","22,387.89"
03/07/2019,"22,340.51","22,468.18","22,589.34","22,335.79"
03/06/2019,"22,398.64","22,486.04","22,698.15","22,397.40"
03/05/2019,"22,442.17","22,544.21","22,685.62","22,294.99"
03/04/2019,"22,543.34","22,637.33","22,770.89","22,440.06"
03/01/2019,"22,650.47","22,997.53","23,030.31","22,590.88"
02/28/2019,"23,000.63","23,142.78","23,371.03","22,982.82"
02/27/2019,"23,136.90","23,309.60","23,369.67","23,084.65"
02/26/2019,"23,271.58","23,244.10","23,402.78","23,138.31"
02/25/2019,"23,290.03","23,315.24","23,498.60","23,227.17"
02/22/2019,"23,289.53","23,212.05","23,383.62","23,173.57"
02/21/2019,"23,212.37","23,509.71","23,624.01","23,192.26"
02/20/2019,"23,504.44","23,518.26","23,711.92","23,482.03"
02/19/2019,"23,530.74","23,274.33","23,547.70","23,215.74"
02/18/2019,"23,273.86","23,213.71","23,419.41","23,179.42"
02/15/2019,"23,177.55","23,024.87","23,205.01","22,998.28"
02/14/2019,"23,021.11","22,983.29","23,242.61","22,858.62"
02/13/2019,"22,969.28","23,055.44","23,234.35","22,944.88"
02/12/2019,"23,070.10","23,017.10","23,248.01","22,994.97"
02/11/2019,"23,023.83","23,212.46","23,224.99","22,966.49"
02/08/2019,"23,127.54","23,051.56","23,156.51","23,007.51"
02/07/2019,"23,059.46","22,995.74","23,164.94","22,936.96"
02/06/2019,"22,994.33","23,144.38","23,270.99","22,979.94"
02/05/2019,"23,148.68","23,200.28","23,326.45","23,102.17"
02/04/2019,"23,198.85","23,292.69","23,317.02","23,129.76"
02/01/2019,"23,262.71","23,349.67","23,400.62","23,237.53"
01/31/2019,"23,374.41","23,338.29","23,478.51","23,267.03"
01/30/2019,"23,319.31","23,141.24","23,396.13","23,096.47"
01/29/2019,"23,128.21","23,018.54","23,195.86","22,952.54"
01/28/2019,"23,019.84","23,068.10","23,305.40","22,864.27"
01/25/2019,"23,314.61","22,910.71","23,322.99","22,889.48"
01/24/2019,"22,920.17","22,950.14","22,997.60","22,851.67"
01/23/2019,"22,947.97","23,029.69","23,165.21","22,872.03"
01/22/2019,"23,017.60","22,958.63","23,132.49","22,813.10"
01/21/2019,"22,949.04","22,974.46","23,066.03","22,842.97"
01/18/2019,"22,925.17","23,117.65","23,130.67","22,912.67"
01/17/2019,"23,108.54","23,206.19","23,318.43","23,058.21"
01/16/2019,"23,187.97","23,080.41","23,245.29","23,008.82"
01/15/2019,"23,101.24","23,131.60","23,305.41","23,036.43"
01/14/2019,"23,127.21","23,061.30","23,330.09","23,023.69"
01/11/2019,"23,087.42","23,064.69","23,224.27","23,064.69"
01/10/2019,"23,058.74","23,153.22","23,334.46","23,048.19"
01/09/2019,"23,159.99","23,051.35","23,232.78","22,858.33"
01/08/2019,"23,043.50","23,078.39","23,116.10","22,868.37"
01/07/2019,"23,098.19","23,050.65","23,217.96","22,988.26"
01/04/2019,"23,012.92","23,168.66","23,255.64","22,862.36"
01/03/2019,"23,187.40","23,091.69","23,266.99","23,003.01"
01/02/2019,"23,018.45","22,953.84","23,148.05","22,898.65"
01/01/2019,"22,971.66","22,971.66","22,971.66","22,971.66"
12/31/2018,"22,971.66","23,057.52","23,117.03","22,802.94"
12/28/2018,"22,912.62","22,813.25","22,937.96","22,791.85"
12/27/2018,"22,806.92","22,698.28","22,984.33","22,621.67"
12/26/2018,"22,692.89","22,758.98","22,996.08","22,651.99"
12/25/2018,"22,730.15","22,768.21","22,857.00","22,628.67"
12/24/2018,"22,730.15","22,676.56","22,812.85","22,503.68"
12/21/2018,"22,495.15","22,564.08","22,617.13","22,447.99"
12/20/2018,"22,562.95","22,264.86","22,719.22","22,204.56"
12/19/2018,"22,261.17","22,375.12","22,637.22","22,235.99"
12/18/2018,"22,378.29","22,321.62","22,513.29","22,201.56"
12/17/2018,"22,319.87","22,273.87","22,366.51","22,041.18"
12/14/2018,"22,232.06","22,198.14","22,311.40","22,129.21"
12/13/2018,"22,257.46","22,302.64","22,435.38","22,183.08"
12/12/2018,"22,307.82","22,263.53","22,460.36","22,164.47"
12/11/2018,"22,253.55","22,285.70","22,480.94","22,215.70"
12/10/2018,"22,288.49","22,469.42","22,479.28","22,242.06"
12/07/2018,"22,354.56","22,174.90","22,395.28","22,164.35"
12/06/2018,"22,169.93","22,232.33","22,393.24","22,045.27"
12/05/2018,"22,189.01","22,160.92","22,263.08","21,974.01"
12/04/2018,"22,183.79","22,047.35","22,367.99","22,040.56"
12/03/2018,"22,044.01","21,930.54","22,231.60","21,862.54"
11/30/2018,"21,885.40","21,918.62","21,951.12","21,783.06"
11/29/2018,"21,921.35","21,872.94","22,119.21","21,847.15"
11/28/2018,"21,871.35","21,774.19","21,968.88","21,636.78"
11/27/2018,"21,767.46","21,992.43","22,056.65","21,708.84"
11/26/2018,"21,945.86","21,789.17","22,052.99","21,749.50"
11/23/2018,"21,882.90","21,956.76","21,991.38","21,835.46"
11/22/2018,"21,959.12","22,083.49","22,162.50","21,883.91"
11/21/2018,"22,016.26","21,822.29","22,087.31","21,722.10"
11/20/2018,"21,880.47","21,911.72","22,007.63","21,837.96"
11/19/2018,"21,924.74","21,979.36","22,046.90","21,723.39"
11/16/2018,"21,876.17","21,731.51","21,946.37","21,724.37"
11/15/2018,"21,731.56","21,687.99","21,901.56","21,599.88"
11/14/2018,"21,687.23","21,530.41","21,785.63","21,417.90"
11/13/2018,"21,530.26","21,503.65","21,679.20","21,379.18"
11/12/2018,"21,503.76","21,671.29","21,773.65","21,498.58"
11/09/2018,"21,579.19","21,911.92","21,919.06","21,524.40"
11/08/2018,"21,912.74","21,973.11","22,084.08","21,759.27"
11/07/2018,"21,967.72","22,026.08","22,243.92","21,897.04"
11/06/2018,"21,993.76","22,039.92","22,230.78","21,905.33"
11/05/2018,"22,059.42","22,111.58","22,217.35","21,948.51"
11/02/2018,"22,081.08","22,101.62","22,150.74","22,026.79"
11/01/2018,"22,087.26","21,753.99","22,188.93","21,715.53"
10/31/2018,"21,755.67","21,909.45","21,944.27","21,709.41"
10/30/2018,"21,906.54","22,048.83","22,071.19","21,812.10"
10/29/2018,"22,031.95","22,119.56","22,188.28","21,924.71"
10/26/2018,"22,093.53","22,069.59","22,274.80","22,025.84"
10/25/2018,"22,069.28","22,104.63","22,292.12","21,995.15"
10/24/2018,"22,087.08","22,056.35","22,179.55","21,901.69"
10/23/2018,"22,044.15","21,885.94","22,325.49","21,810.40"
10/22/2018,"21,889.10","21,912.85","22,079.75","21,855.70"
10/19/2018,"21,969.46","21,957.65","22,054.51","21,910.83"
10/18/2018,"21,959.35","21,898.15","22,079.78","21,762.51"
10/17/2018,"21,891.60","21,927.51","22,132.94","21,805.24"
10/16/2018,"21,929.56","22,002.13","22,183.83","21,846.22"
10/15/2018,"21,986.69","21,878.04","22,182.71","21,796.83"
10/12/2018,"21,837.50","21,924.72","21,941.50","21,771.66"
10/11/2018,"21,927.77","21,379.64","21,973.19","21,235.19"
10/10/2018,"21,398.53","21,305.84","21,419.62","21,216.04"
10/09/2018,"21,306.12","21,295.22","21,413.34","21,208.14"
10/08/2018,"21,277.19","21,523.53","21,547.44","21,198.06"
10/05/2018,"21,518.92","21,457.37","21,578.15","21,414.37"
10/04/2018,"21,461.94","21,444.67","21,684.06","21,349.62"
10/03/2018,"21,444.92","21,552.44","21,682.55","21,433.13"
10/02/2018,"21,547.54","21,299.28","21,709.28","21,241.88"
10/01/2018,"21,285.44","21,441.74","21,449.08","21,150.42"
09/28/2018,"21,266.90","21,215.38","21,408.31","21,171.22"
09/27/2018,"21,195.70","21,386.37","21,529.04","21,142.52"
09/26/2018,"21,392.80","21,523.76","21,585.93","21,304.41"
09/25/2018,"21,520.95","21,477.34","21,642.51","21,375.17"
09/24/2018,"21,477.51","21,504.40","21,657.62","21,296.21"
09/21/2018,"21,489.87","21,620.40","21,703.06","21,354.41"
09/20/2018,"21,627.79","21,554.69","21,765.01","21,463.99"
09/19/2018,"21,551.35","21,453.55","21,729.57","21,442.57"
09/18/2018,"21,462.49","21,538.65","21,660.33","21,400.90"
09/17/2018,"21,526.69","21,465.53","21,666.19","21,306.13"
09/14/2018,"21,379.37","21,559.18","21,652.09","21,369.01"
09/13/2018,"21,535.83","21,604.47","21,814.12","21,451.76"
09/12/2018,"21,602.90","21,389.36","21,657.01","21,285.29"
09/11/2018,"21,377.53","21,331.99","21,410.09","21,193.59"
09/10/2018,"21,334.52","21,464.36","21,580.89","21,254.65"
09/07/2018,"21,393.87","21,468.27","21,539.80","21,348.02"
09/06/2018,"21,470.62","21,441.74","21,706.74","21,331.60"
09/05/2018,"21,433.81","21,337.54","21,559.83","21,260.76"
09/04/2018,"21,337.01","21,599.31","21,617.60","21,217.55"
09/03/2018,"21,554.65","21,436.62","21,599.10","21,339.56"
08/31/2018,"21,415.45","21,402.12","21,559.12","21,368.16"
08/30/2018,"21,393.79","21,586.18","21,688.98","21,351.12"
08/29/2018,"21,587.72","21,494.40","21,689.72","21,437.47"
08/28/2018,"21,487.70","21,684.45","21,818.65","21,457.55"
08/27/2018,"21,683.09","21,604.20","21,708.08","21,490.40"
08/24/2018,"21,550.62","21,182.63","21,602.29","21,146.99"
08/23/2018,"21,181.51","21,368.97","21,389.83","21,152.28"
08/22/2018,"21,363.69","21,374.56","21,477.74","21,309.17"
08/21/2018,"21,375.59","21,354.10","21,462.83","21,224.65"
08/20/2018,"21,329.76","21,207.98","21,342.09","21,188.66"
08/17/2018,"21,207.40","21,010.17","21,219.01","20,979.99"
08/16/2018,"21,017.49","21,045.51","21,262.88","20,774.74"
08/15/2018,"21,024.51","21,374.72","21,387.58","20,996.83"
08/14/2018,"21,367.19","21,405.50","21,526.31","21,302.30"
08/13/2018,"21,384.08","21,638.58","21,691.53","21,347.06"
08/10/2018,"21,636.55","21,628.73","21,746.83","21,539.29"
08/09/2018,"21,664.62","21,728.65","21,796.51","21,632.33"
08/08/2018,"21,687.13","21,611.16","21,751.96","21,526.53"
08/07/2018,"21,652.97","21,593.42","21,802.53","21,583.72"
08/06/2018,"21,580.13","21,683.53","21,820.08","21,570.50"
08/03/2018,"21,690.08","21,592.49","21,814.60","21,528.98"
08/02/2018,"21,590.52","21,714.32","21,833.70","21,582.85"
08/01/2018,"21,743.10","21,872.60","21,902.21","21,737.92"
07/31/2018,"21,869.87","21,881.29","21,959.76","21,669.26"
07/30/2018,"21,870.15","21,880.43","21,956.62","21,730.48"
07/27/2018,"21,812.80","21,889.48","21,941.42","21,790.59"
07/26/2018,"21,885.90","22,039.96","22,115.99","21,876.97"
07/25/2018,"22,045.93","21,915.62","22,138.65","21,852.71"
07/24/2018,"21,919.47","21,953.06","22,072.92","21,732.60"
07/23/2018,"21,931.53","22,051.97","22,127.21","21,887.57"
07/20/2018,"22,048.61","21,900.82","22,065.04","21,764.26"
07/19/2018,"21,888.14","21,970.61","22,003.63","21,686.11"
07/18/2018,"21,966.56","21,976.38","22,062.28","21,797.33"
07/17/2018,"21,966.40","22,203.81","22,318.80","21,938.91"
07/16/2018,"22,212.51","22,252.33","22,352.99","22,161.79"
07/13/2018,"22,210.82","22,330.15","22,348.54","22,131.97"
07/12/2018,"22,323.91","22,233.06","22,363.59","22,155.74"
07/11/2018,"22,228.17","22,484.37","22,510.44","22,212.63"
07/10/2018,"22,482.43","22,564.66","22,616.73","22,319.58"
07/09/2018,"22,535.21","22,419.67","22,715.31","22,419.67"
07/06/2018,"22,451.72","22,504.88","22,532.71","22,415.15"
07/05/2018,"22,501.35","22,486.00","22,607.33","22,340.92"
07/04/2018,"22,486.88","22,456.12","22,633.06","22,391.94"
07/03/2018,"22,439.90","22,260.82","22,520.18","22,076.76"
07/02/2018,"22,249.90","22,393.51","22,444.21","22,207.33"
06/29/2018,"22,416.21","22,338.25","22,476.51","22,300.43"
06/28/2018,"22,331.12","22,396.60","22,517.78","22,282.39"
06/27/2018,"22,398.65","22,509.08","22,603.65","22,367.83"
06/26/2018,"22,523.26","22,643.50","22,684.53","22,423.34"
06/25/2018,"22,648.79","22,837.82","22,859.66","22,551.55"
06/22/2018,"22,682.07","22,653.92","22,726.80","22,639.66"
06/21/2018,"22,644.79","22,698.69","22,755.53","22,511.08"
06/20/2018,"22,678.74","22,786.29","22,871.03","22,674.62"
06/19/2018,"22,792.01","22,806.72","22,969.21","22,678.09"
06/18/2018,"22,817.85","22,832.99","22,897.78","22,795.96"
